Time;Iterations;Result;warmUp;Threads;ResponseSize;failures;RequestSize;Average
0:03:59;12286;2450.304886;false;100;493749;0;4421445;1898.1900299256436
0:04:00;12336;1727.571231;false;100;495744;0;4439295;1898.6160244954642
0:04:01;12390;2741.129969;false;100;497898;0;4458573;1899.1279656345666
0:04:02;12439;1770.515882;false;100;499848;0;4476066;1899.4743244706574
0:04:03;12439;1770.515882;false;100;499848;0;4476066;1899.4743244706574
0:04:04;12524;2289.725057;false;100;503236;0;4506411;1900.1899099684777
0:04:05;12524;2289.725057;false;100;503236;0;4506411;1900.1899099684777
0:04:06;12648;1724.880414;false;100;508172;0;4550679;1902.0900079262642
0:04:07;12699;2236.38242;false;100;510206;0;4568886;1902.825878804507
0:04:09;12748;2293.278934;false;100;512164;0;4586379;1902.5693673516062
0:04:10;12799;2193.051476;false;100;514194;0;4604586;1904.0216844145677
0:04:11;12859;1894.819502;false;100;516585;0;4626006;1904.3757947196411
0:04:12;12900;1738.092301;false;100;518220;0;4640643;1904.4084145944382
0:04:13;12966;1840.363955;false;100;520846;0;4664205;1905.0393728872646
0:04:14;12986;1371.243662;false;100;521645;0;4671345;1905.0230645846477
0:04:15;13059;1986.412505;false;100;524555;0;4697406;1905.7328645681796
0:04:16;13067;2423.124932;false;100;524875;0;4700262;1905.5186970341867
0:04:17;13163;1537.62223;false;100;528704;0;4734534;1905.4961874914864
0:04:18;13209;1989.215692;false;100;530535;0;4750956;1906.9357001155768
0:04:19;13264;2461.632294;false;100;532727;0;4770591;1906.8152752197175
0:04:20;13317;2803.078328;false;100;534843;0;4789512;1908.3951551105463
0:04:21;13371;1838.172069;false;100;536993;0;4808790;1908.8288980698662
0:04:22;13413;2137.99713;false;100;538668;0;4823784;1909.010521882779
0:04:23;13480;2393.227353;false;100;541340;0;4847703;1909.8675415297969
0:04:24;13522;550.177912;false;100;543011;0;4862697;1908.3965820373764
0:04:25;13575;2983.001874;false;100;545126;0;4881618;1909.4430902003146
0:04:26;13624;1429.497551;false;100;547081;0;4899111;1910.6198669671428
0:04:27;13675;2094.309192;false;100;549114;0;4917318;1911.0823843868238
0:04:29;13728;1666.660179;false;100;551228;0;4936239;1913.0049563558323
0:04:30;13785;2439.885557;false;100;553498;0;4956588;1913.3927497389152
0:04:31;13836;1538.617142;false;100;555532;0;4974795;1914.6066717207098
0:04:32;13887;1532.557615;false;100;557562;0;4993002;1914.8286333422775
0:04:33;13942;3757.092464;false;100;559754;0;5012637;1915.5797204498328
0:04:34;13994;1996.422355;false;100;561827;0;5031201;1915.9541201334773
0:04:35;13999;1429.568084;false;100;562027;0;5032986;1915.9223479522698
0:04:36;13999;1429.568084;false;100;562027;0;5032986;1915.9223479522698
0:04:37;14144;2237.30176;false;100;567819;0;5084751;1915.3275310341292
0:04:38;14197;984.653607;false;100;569937;0;5103672;1916.0954088550714
0:04:39;14248;2561.772262;false;100;571970;0;5121879;1916.6876270878997
0:04:40;14295;3418.053962;false;100;573844;0;5138658;1916.6132702911004
0:04:41;14352;1176.666229;false;100;576116;0;5159007;1917.8245073736844
0:04:42;14405;1258.428366;false;100;578226;0;5177928;1918.0913802307714
0:04:43;14457;1596.984365;false;100;580300;0;5196492;1917.8813721775978
0:04:44;14508;2417.995553;false;100;582334;0;5214699;1919.2061618463836
0:04:46;14553;1730.195588;false;100;584130;0;5230764;1918.994641861939
0:04:47;14586;111.469812;false;100;585445;0;5242545;1918.8662387573806
0:04:48;14586;111.469812;false;100;585445;0;5242545;1918.8662387573806
0:04:49;14706;1440.330271;false;100;590227;0;5285385;1920.2676602420884
0:04:50;14761;1810.320719;false;100;592419;0;5305020;1921.0784210761856
0:04:51;14807;4544.007751;false;100;594248;0;5321442;1921.4844574517726
0:04:52;14862;2943.364678;false;100;596441;0;5341077;1922.675593002949
0:04:53;14913;2012.229365;false;100;598473;0;5359284;1922.9462833267467
0:04:54;14973;1154.42763;false;100;600866;0;5380704;1922.4012047563103
0:04:56;15066;1662.127005;false;100;604574;0;5413905;1922.442243734659
0:04:57;15107;2754.175493;false;100;606211;0;5428542;1923.4107685720835
0:04:58;15179;3339.43833;false;100;609081;0;5454246;1923.3985686839965
0:04:59;15232;291.93302;false;100;611195;0;5473167;1923.7567613121846
0:05:00;15292;544.038029;false;100;613590;0;5494587;1921.8218044787275
